Investigation_Type,Aircraft_damage,Aircraft_Category,Make,Model,Amateur_Built,Number_of_Engines,Engine_Type,Purpose_of_flight,Total_Fatal_Injuries,Total_Serious_Injuries,Total_Minor_Injuries,Total_Uninjured,Weather_Condition,Event_Year
Accident,Substantial,Airplane,Cessna,T210L,No,1,Reciprocating,Personal,0,0,0,4,VMC,2012
Accident,Substantial,Airplane,Piper,PA-28-180,No,1,Reciprocating,Personal,0,3,0,1,VMC,2012
Accident,Substantial,Airplane,Cessna,172R,No,1,Reciprocating,Personal,0,0,0,1,VMC,2012
Accident,Substantial,Airplane,Grumman,G 164D,No,1,Turbo Prop,Aerial Application,1,0,0,0,VMC,2012
Accident,Substantial,Airplane,Cessna,T210L,No,1,Reciprocating,Personal,1,0,3,0,VMC,2012
Accident,Substantial,Airplane,Beech,V35B,No,1,Reciprocating,Personal,0,0,0,1,VMC,2012
Accident,Substantial,Airplane,Cessna,152,No,1,Reciprocating,Instructional,0,0,0,1,VMC,2012
Accident,Substantial,Airplane,Cessna,P210N,No,1,Reciprocating,Personal,0,1,0,0,VMC,2012
Accident,Substantial,Airplane,Dehavilland,DHC-2 MK. I(L20A),No,1,Reciprocating,Unknown,0,0,0,5,VMC,2012
Accident,Substantial,Airplane,Canadair Ltd,CL-600-2B16,No,1,Turbo Fan,Positioning,0,0,0,2,VMC,2012
Accident,Substantial,Airplane,Piper,PA-28-161,No,1,Reciprocating,Instructional,0,0,0,3,VMC,2012
Accident,Substantial,Airplane,Air Tractor Inc,AT-802A,No,1,Turbo Prop,Aerial Application,1,0,1,0,VMC,2012
Accident,Substantial,Airplane,Ayres Corporation,S2R-R1340,No,1,Turbo Prop,Aerial Application,0,0,1,0,VMC,2012
Accident,Substantial,Airplane,Cessna,150L,No,1,Reciprocating,Personal,0,0,0,2,VMC,2012
Accident,Substantial,Airplane,Rockwell International,S-2R,No,1,Reciprocating,Flight Test,0,0,0,1,VMC,2012
Accident,Substantial,Airplane,Beech,1900C,No,2,Turbo Prop,Unknown,0,0,0,2,VMC,2012
Accident,Substantial,Airplane,Rockwell International,S-2R,No,1,Reciprocating,Aerial Application,0,0,0,1,VMC,2012
Accident,Substantial,Airplane,Cessna,172N,No,1,Reciprocating,Instructional,0,1,0,1,VMC,2012
Accident,Substantial,Airplane,Aeros Ltd/Skyranger Aircraft,SKYRANGER II,No,1,Reciprocating,Personal,0,0,2,0,VMC,2012
Accident,Substantial,Airplane,Thrush Aircraft Inc,S2RHG-T65,No,1,Turbo Prop,Aerial Application,0,0,0,2,VMC,2012
Accident,Substantial,Airplane,Mooney,M20J,No,1,Reciprocating,Personal,0,1,0,1,VMC,2012
Accident,Substantial,Airplane,Gulfstream American Corp,AA-5A,No,1,Reciprocating,Personal,1,0,0,0,IMC,2012
Accident,Substantial,Airplane,Cessna,150F,No,1,Reciprocating,Banner Tow,0,0,0,2,VMC,2012
Accident,Substantial,Airplane,Cessna,182M,No,1,Reciprocating,Personal,0,4,0,0,VMC,2012
Accident,Substantial,Airplane,Cessna,172S,No,1,Reciprocating,Personal,4,0,0,0,VMC,2012
Accident,Substantial,Airplane,Moyes B/Bailey B,DRAGONFLY,No,1,Reciprocating,Personal,1,0,0,0,VMC,2012
Accident,Substantial,Airplane,Cessna,A188B,No,1,Reciprocating,Aerial Application,0,1,0,0,VMC,2012
Accident,Substantial,Airplane,Piper,PA-22-150,No,1,Reciprocating,Personal,0,2,0,1,VMC,2012
Accident,Substantial,Airplane,Piper,PA-18A 150,No,1,Reciprocating,Positioning,0,0,0,1,VMC,2012
Accident,Substantial,Airplane,Boeing,A75N1,No,1,Reciprocating,Personal,0,0,0,2,VMC,2012
Accident,Substantial,Airplane,Cessna,172S,No,1,Reciprocating,Instructional,0,0,0,1,VMC,2012
Accident,Substantial,Airplane,Cessna,172S,No,1,Reciprocating,Personal,0,0,0,2,VMC,2012
Accident,Substantial,Airplane,Grumman Acft Eng Cor-Schweizer,G-164A,No,1,Reciprocating,Aerial Application,0,0,0,1,VMC,2012
Accident,Substantial,Airplane,Cessna,172G,No,1,Reciprocating,Personal,0,3,0,0,VMC,2012
Accident,Substantial,Airplane,Cessna,172,No,1,Reciprocating,Instructional,0,0,0,2,VMC,2012
Accident,Substantial,Airplane,Beech,B36TC,No,1,Reciprocating,Personal,0,0,0,1,VMC,2012
Incident,Minor,Airplane,Cessna,182,No,1,Reciprocating,Skydiving,0,0,0,5,VMC,2012
Incident,Minor,Airplane,Airbus,A321,No,2,Turbo Fan,Unknown,0,0,0,91,Unknown,2012
Accident,Destroyed,Airplane,Cessna,172M,No,1,Unknown,Unknown,4,0,0,0,Unknown,2012
Accident,Destroyed,Airplane,Beech,V35B,No,1,Reciprocating,Instructional,2,0,1,0,VMC,2012
Accident,Substantial,Airplane,North American,T-6G,No,1,Reciprocating,Personal,1,0,1,0,VMC,2012
Accident,Substantial,Airplane,Cessna,172,No,1,Reciprocating,Unknown,1,0,0,0,Unknown,2012
Accident,Substantial,Airplane,Cessna,172P,No,1,Reciprocating,Personal,0,0,0,1,VMC,2012
Accident,Substantial,Airplane,Piper,PA-18-150,No,1,Reciprocating,Personal,0,0,0,1,VMC,2012
Accident,Substantial,Airplane,Cirrus,SR20,No,1,Reciprocating,Personal,4,0,0,0,VMC,2012
Accident,Substantial,Airplane,Piper,PA28R,No,1,Reciprocating,Flight Test,0,0,0,2,VMC,2012
Accident,Substantial,Airplane,Luscombe,8,No,1,Reciprocating,Personal,0,0,0,1,VMC,2012
Accident,Minor,Airplane,Boeing,747,No,4,Turbo Fan,Unknown,0,0,0,24,VMC,2012
Accident,Substantial,Airplane,Silvaire,LUSCOMBE 8F,No,1,Reciprocating,Personal,0,0,0,2,VMC,2012
Accident,Substantial,Airplane,Cessna,P337H,No,2,Reciprocating,Personal,0,0,0,1,VMC,2012
Accident,Substantial,Airplane,Hawker Beechcraft,A36,No,1,Reciprocating,Personal,1,0,0,0,VMC,2012
Accident,Substantial,Airplane,Grumman American Avn. Corp.,AA-1B,No,1,Reciprocating,Personal,0,0,0,1,VMC,2012
Accident,Substantial,Airplane,Boeing,737,No,1,Unknown,Unknown,0,0,0,173,Unknown,2012
Accident,Substantial,Airplane,Boeing,727 - 221F,No,1,Unknown,Unknown,0,0,0,0,Unknown,2012
Accident,Substantial,Airplane,Cessna,180,No,1,Reciprocating,Personal,0,0,0,1,VMC,2012
Accident,Substantial,Airplane,Cessna,182N,No,1,Reciprocating,Personal,1,0,3,0,Unknown,2012
Accident,Substantial,Airplane,Cessna,A185F,No,1,Reciprocating,Personal,0,0,0,2,VMC,2012
Accident,Substantial,Airplane,Grumman,G-164A,No,1,Reciprocating,Aerial Application,0,0,0,1,VMC,2012
Accident,Substantial,Airplane,Lockheed,P2V-7,No,4,Turbo Jet,Public Aircraft - Federal,2,0,0,0,VMC,2012
Accident,Substantial,Airplane,Cessna,150G,No,1,Reciprocating,Personal,0,0,0,2,VMC,2012
Accident,Substantial,Airplane,Bellanca,8GCBC,No,1,Reciprocating,Personal,1,0,0,0,VMC,2012
Accident,Substantial,Airplane,Piper,PA-28-181,No,1,Reciprocating,Personal,0,0,0,4,VMC,2012
Accident,Substantial,Airplane,Cessna,170A,No,1,Reciprocating,Personal,0,0,0,1,VMC,2012
Accident,Substantial,Airplane,Cessna,182,No,1,Reciprocating,Unknown,1,0,0,0,Unknown,2012
Accident,Substantial,Airplane,Air Tractor,AT401,No,1,Turbo Prop,Aerial Application,0,0,0,1,VMC,2012
Accident,Substantial,Airplane,Quicksilver,Sport II,No,1,Reciprocating,Personal,1,0,0,0,VMC,2012
Accident,Substantial,Airplane,Piper Aircraft Inc,PA46R-350T,No,1,Unknown,Personal,0,0,0,1,VMC,2012
Accident,Substantial,Airplane,Piper,PA-22-135,No,1,Reciprocating,Personal,0,0,1,0,VMC,2012
Incident,Minor,Airplane,Piper,PA23,No,2,Unknown,Unknown,0,0,0,6,Unknown,2012
Accident,Substantial,Airplane,Beech,35-A33,No,1,Reciprocating,Personal,0,0,0,2,VMC,2012
Accident,Substantial,Airplane,Cessna,182R,No,1,Reciprocating,Unknown,0,0,0,1,Unknown,2012
Accident,Destroyed,Airplane,Fairchild,SA-227,No,1,Unknown,Unknown,2,0,0,0,Unknown,2012
Accident,Substantial,Airplane,Learjet Inc,60,No,2,Turbo Fan,Personal,0,0,0,8,VMC,2012
Accident,Substantial,Airplane,Pilatus Aircraft Ltd,PC-12/47,No,1,Turbo Prop,Personal,6,0,0,0,IMC,2012
Accident,Substantial,Airplane,Cessna,207A,No,1,Reciprocating,Unknown,0,0,0,3,VMC,2012
Accident,Unknown,Airplane,Boeing,757 2B7,No,2,Turbo Fan,Unknown,0,1,1,184,VMC,2012
Accident,Substantial,Airplane,Cessna,U206G,No,1,Reciprocating,Unknown,0,0,0,1,VMC,2012
Accident,Substantial,Airplane,Beech,77,No,1,Reciprocating,Personal,0,2,0,0,VMC,2012
Accident,Substantial,Airplane,Grumman,G164,No,1,Reciprocating,Aerial Application,0,0,0,1,VMC,2012
Accident,Substantial,Airplane,Piper,PA-28-140,No,1,Reciprocating,Personal,0,1,0,0,VMC,2012
Accident,Destroyed,Airplane,Piper Pawnee,PA25-260,No,1,Unknown,Aerial Application,1,0,0,0,Unknown,2012
Accident,Substantial,Airplane,Cessna,120,No,1,Reciprocating,Personal,0,0,0,1,VMC,2012
Accident,Substantial,Airplane,Piper,PA-31-325,No,2,Reciprocating,Personal,1,0,0,0,VMC,2012
Accident,Substantial,Airplane,Ryan Aeronautical,ST3KR,No,1,Reciprocating,Personal,0,0,0,2,VMC,2012
Accident,Substantial,Airplane,Cessna,150F,No,1,Reciprocating,Personal,1,0,0,0,VMC,2012
Accident,Substantial,Airplane,Cessna,P210N,No,1,Reciprocating,Personal,0,0,0,2,VMC,2012
Accident,Substantial,Airplane,Fairchild,24R-40,No,1,Reciprocating,Personal,0,0,0,1,VMC,2012
Accident,Substantial,Airplane,Cessna,172S,No,1,Reciprocating,Personal,0,0,0,2,VMC,2012
Accident,Substantial,Airplane,Phillips William L,CHALLENGER,No,1,Reciprocating,Personal,1,0,0,0,VMC,2012
Accident,Substantial,Airplane,Cessna,172B,No,1,Reciprocating,Other Work Use,0,1,0,2,VMC,2012
Accident,Substantial,Airplane,Cessna Aircraft Co,162,No,1,Reciprocating,Personal,0,0,0,1,VMC,2012
Accident,Substantial,Airplane,Piper,PA-32-300,No,1,Reciprocating,Personal,1,0,0,0,IMC,2012
Accident,Substantial,Airplane,Ryan,NAVION,No,1,Reciprocating,Personal,0,1,0,0,VMC,2012
Accident,Substantial,Airplane,Cessna,150H,No,1,Reciprocating,Personal,0,0,0,2,VMC,2012
Accident,Substantial,Airplane,Luscombe,8E,No,1,Reciprocating,Personal,0,0,0,2,VMC,2012
Accident,Substantial,Airplane,Aeronca,7AC,No,1,Reciprocating,Personal,0,0,0,1,VMC,2012
Accident,Substantial,Airplane,Cessna,172H,No,1,Reciprocating,Personal,0,0,0,3,VMC,2012
Accident,Substantial,Airplane,Ayres,S2R-G6,No,1,Turbo Prop,Aerial Application,0,0,0,1,VMC,2012
Accident,Substantial,Airplane,Cessna,182A,No,1,Reciprocating,Personal,0,0,0,1,VMC,2012
Accident,Unknown,Airplane,Airbus Industrie,A320-212,No,2,Turbo Fan,Unknown,0,0,1,149,IMC,2012
Accident,Substantial,Airplane,Evektor-Aerotechnik As,SPORTSTAR,No,1,Reciprocating,Instructional,0,0,0,1,VMC,2012
Accident,Substantial,Airplane,North American,AT-6C,No,1,Reciprocating,Positioning,0,0,0,1,VMC,2012
Accident,Substantial,Airplane,Piper,PA-38-112,No,1,Reciprocating,Positioning,0,0,1,0,VMC,2012
Accident,Substantial,Airplane,Mooney,M20F,No,1,Reciprocating,Personal,0,0,2,0,VMC,2012
Accident,Substantial,Airplane,Cessna,150M,No,1,Reciprocating,Instructional,0,2,0,0,VMC,2012
Accident,Unknown,Airplane,Boeing,737-724,No,2,Turbo Fan,Unknown,0,0,2,79,IMC,2012
Accident,Substantial,Airplane,Cessna,A185F,No,1,Reciprocating,Personal,0,0,0,1,VMC,2012
Accident,Substantial,Airplane,Piper,PA-28-180,No,1,Reciprocating,Ferry,0,1,0,0,VMC,2012
Accident,Substantial,Airplane,Dehavilland,DHC-2,No,1,Reciprocating,Unknown,0,0,0,7,VMC,2012
Accident,Substantial,Airplane,Evektor-Aerotechnik As,Sportstar Plus,No,1,Reciprocating,Instructional,0,2,0,0,VMC,2012
Accident,Substantial,Airplane,Cessna,TP206A,No,1,Reciprocating,Aerial Observation,0,0,0,3,VMC,2012
Accident,Substantial,Airplane,Cessna,150M,No,1,Reciprocating,Instructional,0,0,0,2,VMC,2012
Accident,Substantial,Airplane,Yakovlev,Yak-52,No,1,Reciprocating,Personal,0,0,0,1,VMC,2012
Incident,Minor,Airplane,Cessna,560,No,2,Turbo Fan,Executive/corporate,0,0,0,5,VMC,2012
Accident,Substantial,Airplane,Cessna,170,No,1,Reciprocating,Personal,0,2,0,0,VMC,2012
Accident,Substantial,Airplane,Remos Acft Gmbh Flugzeugbau,REMOS GX,No,1,Reciprocating,Personal,1,0,0,0,VMC,2012
Accident,Substantial,Airplane,Air Tractor Inc,AT-502,No,1,Turbo Prop,Aerial Application,0,0,0,1,VMC,2012
Accident,Substantial,Airplane,Cessna,172K,No,1,Reciprocating,Personal,0,0,0,2,VMC,2012
Accident,Substantial,Airplane,Piper,PA-28-181,No,1,Reciprocating,Personal,0,0,0,4,VMC,2012
Accident,Substantial,Airplane,Cessna,172M,No,1,Reciprocating,Personal,0,0,0,1,VMC,2012
Accident,Substantial,Airplane,Cessna,182H,No,1,Reciprocating,Personal,0,0,0,2,VMC,2012
Accident,Substantial,Airplane,Piper,PA-18,No,1,Reciprocating,Personal,0,0,0,2,VMC,2012
Accident,Substantial,Airplane,Cessna,172,No,1,Reciprocating,Personal,0,0,0,2,VMC,2012
Accident,Substantial,Airplane,Cessna,152,No,1,Reciprocating,Instructional,0,0,0,2,VMC,2012
Accident,Substantial,Airplane,Cessna,182P,No,1,Reciprocating,Personal,0,1,0,2,VMC,2012
Accident,Substantial,Airplane,Piper,PA-18-150,No,1,Reciprocating,Personal,0,0,0,1,VMC,2012
Accident,Substantial,Airplane,"Consolidated Aeronautics, Inc.",Lake LA-4-200,No,1,Reciprocating,Personal,0,0,0,1,VMC,2012
Incident,Unknown,Airplane,Airbus,A320,No,2,Turbo Fan,Unknown,0,0,0,154,VMC,2012
Incident,Minor,Airplane,Cirrus Design Corp,SR20,No,1,Reciprocating,Personal,0,0,0,1,VMC,2012
Accident,Substantial,Airplane,Cessna,172S,No,1,Reciprocating,Personal,0,0,0,2,VMC,2012
Accident,Substantial,Airplane,Beech,400A,No,2,Turbo Jet,Executive/corporate,0,2,2,0,VMC,2012
Incident,Minor,Airplane,Boeing,747,No,1,Turbo Fan,Unknown,0,0,0,0,Unknown,2012
Incident,Minor,Airplane,Piper,PA-28R-200,No,1,Reciprocating,Personal,0,0,0,1,VMC,2012
Accident,Substantial,Airplane,Piper,J3C-65,No,1,Reciprocating,Personal,0,0,1,0,VMC,2012
Accident,Substantial,Airplane,Boeing,A75N1(PT17),No,1,Reciprocating,Personal,0,0,0,1,VMC,2012
Accident,Substantial,Airplane,Cessna,170B,No,1,Reciprocating,Instructional,0,0,0,2,VMC,2012
Accident,Substantial,Airplane,Cessna,195B,No,1,Reciprocating,Personal,0,1,0,2,VMC,2012
Accident,Substantial,Airplane,Piper,PA-28-161,No,1,Reciprocating,Instructional,0,0,0,2,VMC,2012
Accident,Substantial,Airplane,Grumman Acft Eng Cor-Schweizer,G-164B,No,1,Reciprocating,Aerial Application,0,0,1,0,VMC,2012
Accident,Substantial,Airplane,Boeing,767,No,1,Unknown,Unknown,0,0,0,0,Unknown,2012
Accident,Substantial,Airplane,Helio,H-295-1400,No,1,Reciprocating,Personal,0,0,2,1,VMC,2012
Accident,Substantial,Airplane,Cessna,180A,No,1,Reciprocating,Personal,0,0,0,1,VMC,2012
Incident,Unknown,Airplane,Airbus,A320,No,2,Turbo Fan,Unknown,0,0,0,0,Unknown,2012
Incident,Unknown,Airplane,Boeing,737,No,1,Unknown,Unknown,0,0,0,0,Unknown,2012
Accident,Substantial,Airplane,Cessna,R182,No,1,Reciprocating,Personal,0,0,0,1,VMC,2012
Accident,Substantial,Airplane,Cessna,170B,No,1,Reciprocating,Personal,0,0,0,1,VMC,2012
Accident,Substantial,Airplane,Cessna,150F,No,1,Reciprocating,Instructional,0,0,0,1,VMC,2012
Accident,Substantial,Airplane,Cessna,140A,No,1,Reciprocating,Personal,0,1,0,1,VMC,2012
Accident,Substantial,Airplane,Piper,J3F-65,No,1,Reciprocating,Personal,0,0,0,1,VMC,2012
Accident,Substantial,Airplane,Raytheon Aircraft Company,C90GT,No,2,Turbo Prop,Positioning,1,0,0,0,VMC,2012
Accident,Substantial,Airplane,Piper,J5A,No,1,Reciprocating,Aerial Observation,0,0,0,1,VMC,2012
Accident,Substantial,Airplane,Cessna,TR182,No,1,Reciprocating,Personal,0,0,0,3,VMC,2012
Accident,Substantial,Airplane,Beech,A36,No,1,Reciprocating,Personal,0,0,0,1,VMC,2012
Accident,Substantial,Airplane,Piper,PA-46-310P,No,1,Reciprocating,Business,0,0,0,1,VMC,2012
Accident,Substantial,Airplane,Cessna,172,No,1,Reciprocating,Personal,4,0,0,0,VMC,2012
Accident,Substantial,Airplane,Luscombe,8A,No,1,Reciprocating,Personal,0,0,0,2,VMC,2012
Accident,Substantial,Airplane,Champion,7GCB,No,1,Reciprocating,Personal,0,0,0,1,VMC,2012
Accident,Substantial,Airplane,Cessna,A150K,No,1,Reciprocating,Personal,0,0,0,1,VMC,2012
Accident,Substantial,Airplane,Cessna,177,No,1,Reciprocating,Personal,0,0,0,3,VMC,2012
Accident,Substantial,Airplane,Universal Stinson,108,No,1,Reciprocating,Personal,1,0,0,0,VMC,2012
Accident,Substantial,Airplane,Mooney,M10,No,1,Reciprocating,Personal,0,1,0,0,VMC,2012
Accident,Substantial,Airplane,Dehavilland,TIGER MOTH DH 82A,No,1,Reciprocating,Personal,0,0,0,2,VMC,2012
Accident,Substantial,Airplane,Cessna,182,No,1,Reciprocating,Skydiving,0,1,0,0,VMC,2012
Accident,Substantial,Airplane,Piper,PA-28-235,No,1,Reciprocating,Personal,0,0,0,4,VMC,2012
Accident,Substantial,Airplane,American Legend,AL3,No,1,Reciprocating,Instructional,0,0,0,1,VMC,2012
Accident,Substantial,Airplane,Socata,TB21,No,1,Reciprocating,Personal,1,0,0,0,IMC,2012
Accident,Substantial,Airplane,Piper,PA-32-300,No,1,Reciprocating,Unknown,0,0,0,4,VMC,2012
Accident,Substantial,Airplane,Stinson,108-2,No,1,Reciprocating,Personal,0,0,0,2,VMC,2012
Accident,Substantial,Airplane,Boeing,B75N1,No,1,Reciprocating,Personal,0,1,0,0,VMC,2012
Accident,Substantial,Airplane,Piper,PA-28-161,No,1,Reciprocating,Personal,0,0,0,2,VMC,2012
Accident,Substantial,Airplane,Cessna,172S,No,1,Reciprocating,Instructional,0,0,0,2,VMC,2012
Accident,Substantial,Airplane,Grumman American Avn. Corp.,AA-1C,No,1,Reciprocating,Personal,0,1,0,0,VMC,2012
Accident,Substantial,Airplane,Cessna,172M,No,1,Reciprocating,Personal,0,0,0,1,VMC,2012
Accident,Substantial,Airplane,Taylorcraft,BC12-D,No,1,Reciprocating,Personal,0,0,0,2,VMC,2012
Accident,Substantial,Airplane,Beech,A36,No,1,Reciprocating,Personal,0,0,0,3,VMC,2012
Accident,Substantial,Airplane,Piper,PA-23,No,2,Reciprocating,Personal,0,0,2,0,VMC,2012
Accident,Substantial,Airplane,Ayres Corporation,S2R-G10,No,1,Turbo Prop,Aerial Application,0,0,0,1,VMC,2012
Accident,Substantial,Airplane,Aviat,A-1C-180,No,1,Reciprocating,Personal,1,0,0,1,VMC,2012
Accident,Substantial,Airplane,Mooney,M20J,No,1,Reciprocating,Instructional,0,1,1,0,VMC,2012
Accident,Substantial,Airplane,Cessna,182A,No,1,Reciprocating,Skydiving,0,0,0,1,VMC,2012
Accident,Substantial,Airplane,Piper,PA-32-301,No,1,Reciprocating,Unknown,0,0,0,1,VMC,2012
Accident,Substantial,Airplane,Fields Mike,HAWK SSC,No,1,Reciprocating,Personal,0,0,1,0,VMC,2012
Accident,Substantial,Airplane,Cessna,182K,No,1,Reciprocating,Personal,0,0,1,1,VMC,2012
Accident,Substantial,Airplane,Piper,PA-28-140,No,1,Reciprocating,Personal,0,0,0,4,VMC,2012
Accident,Substantial,Airplane,Piper,PA-31P,No,2,Reciprocating,Personal,1,0,0,0,VMC,2012
Accident,Substantial,Airplane,Tecnam,P2002 SIERRA,No,1,Reciprocating,Instructional,0,0,0,2,VMC,2012
Accident,Substantial,Airplane,Stinson,108,No,1,Reciprocating,Personal,0,3,1,0,VMC,2012
Accident,Substantial,Airplane,Cessna,172S,No,1,Reciprocating,Personal,0,1,0,0,VMC,2012
Accident,Substantial,Airplane,Dehavilland,BEAVER DHC-2 MK.1,No,1,Reciprocating,Personal,0,0,0,1,VMC,2012
Accident,Substantial,Airplane,Taylorcraft,BC12-D,No,1,Reciprocating,Personal,0,1,0,0,VMC,2012
Accident,Substantial,Airplane,Piper,PA-24,No,1,Reciprocating,Personal,0,0,0,1,VMC,2012
Accident,Substantial,Airplane,Beech,58,No,2,Reciprocating,Personal,0,0,0,2,VMC,2012
Accident,Substantial,Airplane,Cessna,172M,No,1,Reciprocating,Personal,0,1,1,0,VMC,2012
Accident,Substantial,Airplane,Cessna,R172K,No,1,Reciprocating,Personal,0,0,0,1,VMC,2012
Accident,Substantial,Airplane,Cessna,210-5,No,1,Reciprocating,Personal,0,2,0,0,VMC,2012
Accident,Substantial,Airplane,Dehavilland,BEAVER DHC-2,No,1,Reciprocating,Unknown,0,0,0,6,VMC,2012
Incident,Unknown,Airplane,Boeing,777,No,1,Unknown,Unknown,0,0,0,0,Unknown,2012
Accident,Substantial,Airplane,Evektor-Aerotechnik As,SPORTSTAR PLUS,No,1,Reciprocating,Personal,0,0,0,1,VMC,2012
Incident,Unknown,Airplane,Boeing,767-323,No,2,Turbo Fan,Unknown,0,0,0,0,Unknown,2012
Accident,Substantial,Airplane,Piper,PA-18A 150,No,1,Reciprocating,Personal,0,0,0,1,VMC,2012
Accident,Substantial,Airplane,Piper,PA-22-160,No,1,Reciprocating,Personal,0,0,0,2,VMC,2012
Accident,Substantial,Airplane,Piper,PA-12,No,1,Reciprocating,Personal,0,0,0,2,VMC,2012
Accident,Substantial,Airplane,Piper,PA-18-180,No,1,Reciprocating,Instructional,0,1,0,1,VMC,2012
Accident,Substantial,Airplane,Cessna,172K,No,1,Reciprocating,Personal,0,0,0,3,VMC,2012
Incident,Unknown,Airplane,Airbus,A319,No,1,Unknown,Unknown,0,0,0,27,Unknown,2012
Accident,Substantial,Airplane,Tl Ultralight Sro,STINGSPORT,No,1,Reciprocating,Instructional,2,0,0,0,VMC,2012
Accident,Unknown,Airplane,Boeing,737,No,1,Unknown,Unknown,0,0,1,85,Unknown,2012
Accident,Substantial,Airplane,Piper,PA-28RT-201,No,1,Reciprocating,Personal,0,2,0,0,VMC,2012
Accident,Unknown,Airplane,Boeing,747-400,No,1,Unknown,Unknown,0,0,1,193,Unknown,2012
Accident,Unknown,Airplane,Boeing,777-222,No,2,Turbo Fan,Unknown,0,3,1,252,Unknown,2012
Accident,Substantial,Airplane,Cessna,207A,No,1,Reciprocating,Positioning,0,0,0,1,VMC,2012
Accident,Substantial,Airplane,Bellanca,17-30,No,1,Reciprocating,Personal,0,0,0,1,VMC,2012
Accident,Substantial,Airplane,Cessna,T182T,No,1,Reciprocating,Personal,0,0,0,2,VMC,2012
Accident,Substantial,Airplane,Piper,PA-18-150,No,1,Reciprocating,Personal,0,0,0,1,VMC,2012
Accident,Substantial,Airplane,Bellanca,7GCBC,No,1,Reciprocating,Personal,0,0,0,1,VMC,2012
Accident,Substantial,Airplane,Piper,PA-12,No,1,Reciprocating,Personal,0,0,0,2,VMC,2012
Accident,Substantial,Airplane,Piper,PA-46-350P,No,1,Reciprocating,Personal,0,0,0,1,VMC,2012
Accident,Substantial,Airplane,Grumman American Aviation,AA-5A,No,1,Reciprocating,Personal,0,0,0,1,VMC,2012
Accident,Destroyed,Airplane,Beech,E90,No,2,Turbo Prop,Positioning,1,0,0,0,VMC,2012
Accident,Substantial,Airplane,Jones Peter M,BOEING/JONES 75,No,1,Reciprocating,Personal,0,2,0,0,VMC,2012
Accident,Substantial,Airplane,Grumman,G-164A,No,1,Reciprocating,Aerial Application,0,0,0,1,VMC,2012
Accident,Substantial,Airplane,Piper,PA-32R-300,No,1,Reciprocating,Personal,3,0,0,0,VMC,2012
Accident,Substantial,Airplane,Bellanca,7GCAA,No,1,Reciprocating,Personal,0,1,1,0,VMC,2012
Accident,Substantial,Airplane,Dehavilland,DHC-2,No,1,Turbo Prop,Unknown,0,0,0,8,VMC,2012
Accident,Substantial,Airplane,Mooney,M20L,No,1,Reciprocating,Instructional,0,1,1,0,VMC,2012
Accident,Substantial,Airplane,Piper,PA-42,No,2,Turbo Prop,Personal,0,0,0,3,IMC,2012
Incident,Unknown,Airplane,Boeing,747,No,4,Unknown,Unknown,0,0,0,0,Unknown,2012
Accident,Substantial,Airplane,Cessna,190,No,1,Reciprocating,Personal,0,1,0,1,VMC,2012
Accident,Substantial,Airplane,Bellanca,7KCAB,No,1,Reciprocating,Business,0,0,0,1,VMC,2012
Accident,Substantial,Airplane,Cessna,172S,No,1,Reciprocating,Instructional,0,0,0,2,VMC,2012
Accident,Substantial,Airplane,Beech,A36,No,1,Reciprocating,Personal,0,0,0,2,VMC,2012
Accident,Substantial,Airplane,Cessna,208,No,1,Unknown,Skydiving,1,0,2,1,VMC,2012
Accident,Substantial,Airplane,Cessna,A188B,No,1,Reciprocating,Aerial Application,0,0,1,0,VMC,2012
Accident,Substantial,Airplane,Piper,PA-28-236,No,1,Reciprocating,Personal,0,0,0,1,VMC,2012
Accident,Substantial,Airplane,Cessna,172S,No,1,Reciprocating,Instructional,0,0,0,1,VMC,2012
Accident,Substantial,Airplane,Beech,58,No,2,Reciprocating,Personal,0,0,0,3,VMC,2012
Accident,Substantial,Airplane,Piper,PA36,No,1,Unknown,Aerial Application,1,0,0,0,Unknown,2012
Accident,Substantial,Airplane,Cessna,177,No,1,Reciprocating,Personal,0,0,1,1,VMC,2012
Accident,Substantial,Airplane,Maule,M-4,No,1,Reciprocating,Personal,0,0,0,2,VMC,2012
Accident,Substantial,Airplane,Cessna,172M,No,1,Reciprocating,Personal,0,0,1,1,VMC,2012
Accident,Destroyed,Airplane,North American Rockwell,OV-10B,No,2,Turbo Prop,Air Race show,0,0,1,0,Unknown,2012
Accident,Substantial,Airplane,Cirrus Design Corp,SR20,No,1,Reciprocating,Personal,1,0,0,0,IMC,2012
